taxon_name,firstapp_max_ma,lastapp_min_ma
Dakotaraptor_steini,4.599999999999994,0
Utahraptor_ostrommaysi,73.80000000000001,66.9
Kansaignathus_sogdianus,19.799999999999997,17.5
Acheroraptor_temertyorum,4.599999999999994,0
Tsaagan_mangas,17.5,4.599999999999994
Dineobellator_notohesperus,4.599999999999994,0
Velociraptor_mongoliensis,34.5,0
Velociraptor_osmolskae,17.599999999999994,6.099999999999994
Linheraptor_exquisitus,17.599999999999994,6.099999999999994
Achillobator_giganticus,34.5,17.599999999999994
Adasaurus_mongoliensis,6.099999999999994,0
Vectiraptor_greeni,63.400000000000006,59
Halszkaraptor_escuilliei,17.599999999999994,6.099999999999994
Mahakala_omnogovae,17.5,4.599999999999994
Hulsanpes_perlei,17.5,4.599999999999994
Balaur_bondoc,4.599999999999994,0
Richardoestesia_gilmorei,89.69999999999999,0
Richardoestesia_isosceles,33.599999999999994,0
Richardoestesia_asiatica,33.599999999999994,23.299999999999997
Asiamericana_asiatica,27.5,23.299999999999997
Shri_devi,17.5,4.599999999999994
Variraptor_mechinorum,17.5,0
Austroraptor_cabazai,17.5,0
Ypupiara_lopai,4.599999999999994,0
Unenlagia_paynemili,27.5,19.799999999999997
Unenlagia_comahuensis,27.5,19.799999999999997
Neuquenraptor_argentinus,27.5,19.799999999999997
Buitreraptor_gonzalezorum,33.599999999999994,27.5
Rahonavis_ostromi,6.099999999999994,0
Imperobator_antarcticus,4.599999999999994,0
Zhenyuanlong_suni,63.400000000000006,47
Nuthetes_destructor,79,74.19999999999999
Kuru_kulla,17.5,4.599999999999994
Bambiraptor_feinbergi,17.599999999999994,6.099999999999994
Dromaeosauroides_bornholmensis,79,74.19999999999999
Wulong_bohaiensis,59,47
Shanag_ashile,79,34.5
Changyuraptor_yangi,64,56.459999999999994
Microraptor_gui,59,47
Microraptor_hanqingi,59,47
Microraptor_zhaoianus,59.45,47
Graciliraptor_lujiatunensis,64,59.45
Zhongjianosaurus_yangi,59,47
Sinornithosaurus_millenii,64,56.459999999999994
Hesperonychus_elizabethae,17.5,4.599999999999994
Luanchuanraptor_henanensis,4.599999999999994,0
Tianyuraptor_ostromi,63.400000000000006,59
Deinonychus_antirrhopus,59,27.5
Pyroraptor_olympius,17.5,0
Epidexipteryx_hui,98.69999999999999,95.19999999999999
Epidendrosaurus_ningchengensis,98.69999999999999,95.19999999999999
Pedopenna_daohugouensis,98.69999999999999,95.19999999999999
Caihong_juji,97.5,91.30000000000001
Pneumatoraptor_fodori,20.299999999999997,17.599999999999994
Serikornis_sungei,97.5,91.30000000000001
Yixianosaurus_longimanus,64,56.459999999999994
Yi_qi,100.1,91.30000000000001
Scansoriopteryx_heilmanni,63.400000000000006,59
Ambopteryx_longibrachium,97.5,79
Aurornis_xui,101.69999999999999,84.80000000000001
Archaeopteryx_lithographica,84.80000000000001,79
Archaeopteryx_albersdoerferi,84.80000000000001,79
Jurapteryx_recurva,84.80000000000001,79
Kompsornis_longicaudus,59,47
Fukuipteryx_prima,59,47
Dalianraptor_cuhe,59,47
Alcmonavis_poeschli,84.80000000000001,79
Tugulusaurus_faciles,56.459999999999994,34.5
Erlikosaurus_andrewsi,34.5,17.599999999999994
Lingyuanosaurus_sihedangensis,59,47
Jianchangosaurus_yixianensis,59.45,56.459999999999994
Saurexallopus_zerbsti,4.599999999999994,0
Martharaptor_greenriverensis,73.80000000000001,66.9
Therizinosaurus_cheloniformis,6.099999999999994,0
Erliansaurus_bellamanus,17.5,4.599999999999994
Eshanosaurus_deguchiianus,135.3,133.3
Paralitherizinosaurus_japonicus,17.5,4.599999999999994
Nothronychus_graffami,27.5,23.299999999999997
Nothronychus_mckinleyi,27.5,23.299999999999997
Neimongosaurus_yangi,17.5,4.599999999999994
Suzhousaurus_megatherioides,59,43
Segnosaurus_galbinensis,34.5,17.599999999999994
Tiantaisaurus_sifengensis,39.3,33.599999999999994
Enigmosaurus_mongoliensis,34.5,17.599999999999994
Nanshiungosaurus_bohlini,46.03,43
Nanshiungosaurus_brevispinus,6.099999999999994,0
Beipiaosaurus_inexpectus,64,56.459999999999994
Alxasaurus_elesitaiensis,59,47
Falcarius_utahensis,79,66.9
Fukuivenator_paradoxus,59,47
Garudimimus_brevipes,34.5,17.599999999999994
Paraxenisaurus_normalensis,17.5,4.599999999999994
Afromimus_tenerensis,47,34.5
Lepidocheirosaurus_natatilis,101.69999999999999,79
Beishanlong_grandis,59,47
Deinocheirus_mirificus,6.099999999999994,0
Shenzhousaurus_orientalis,64,56.459999999999994
Kinnareemimus_khonkaenensis,64,59.45
Harpymimus_okladnikovi,43,33.599999999999994
Pelecanimimus_polyodon,64,59.45
Nqwebasaurus_thwazi,79,66.9
Arkansaurus_fridayi,47,34.5
Hexing_qingyi,64,56.459999999999994
Sinornithomimus_dongi,27.900000000000006,23.799999999999997
Rativates_evadens,17.5,4.599999999999994
Struthiomimus_altus,17.599999999999994,4.599999999999994
Aepyornithomimus_tugrikinensis,17.5,4.599999999999994
Qiupalong_henanensis,4.599999999999994,0
Tototlmimus_packardensis,17.599999999999994,6.099999999999994
Ornithomimus_tenuis,17.5,4.599999999999994
Ornithomimus_minutus,4.599999999999994,0
Ornithomimus_velox,4.599999999999994,0
Ornithomimus_edmontonicus,17.5,0
Dromiceiomimus_brevitertius,4.599999999999994,0
Archaeornithomimus_asiaticus,23.799999999999997,4.599999999999994
Archaeornithomimus_bissektensis,27.5,23.299999999999997
Anserimimus_planinychus,6.099999999999994,0
Gallimimus_bullatus,6.099999999999994,0
Sinocalliopteryx_gigas,63.400000000000006,56.459999999999994
Compsognathus_longipes,91.30000000000001,79
Mirischia_asymmetrica,56.459999999999994,46.03
Aniksosaurus_darwini,34.5,23.799999999999997
Xunmenglong_yingliangis,66.9,63.400000000000006
Beipiaognathus_jii,64,56.459999999999994
Huaxiagnathus_orientalis,64,56.459999999999994
Scipionyx_samniticus,46.03,43
Ornitholestes_hermanni,91.30000000000001,79
Aristosuchus_pusillus,63.400000000000006,56.459999999999994
Ngexisaurus_dapukaensis,108.1,97.5
Bicentenaria_argentina,33.599999999999994,27.5
Vectaerovenator_inopinatus,56.459999999999994,46.03
Pandoravenator_fernandezorum,95.19999999999999,86.1
Notatesseraeraptor_frickensis,162,142.5
Daemonosaurus_chauliodus,142.5,135.3
Fuscinapedis_woodbinensis,33.599999999999994,27.5
Tawa_hallae,162,142.5
Ovoraptor_djadochtari,17.5,4.599999999999994
Alwalkeria_maleriensis,171,162
Thecospondylus_horneri,79,66.9
Nhandumirim_waldsangae,162,142.5
Nyasasaurus_parringtoni,181.2,176
